"Unicode","character","UTF-8","name","utf_link","download_link","supply","limit_mint","remaining","deploy","sales","holders"
"U+1F639","😹","f0 9f 98 b9","CAT FACE WITH TEARS OF JOY","%F0%9F%98%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%B9",69,1,54,2895660,0,4
"U+1F63A","😺","f0 9f 98 ba","SMILING CAT FACE WITH OPEN MOUTH","%F0%9F%98%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BA",21000000,1000,21000000,2693222,0,0
"U+1F63B","😻","f0 9f 98 bb","SMILING CAT FACE WITH HEART-SHAPED EYES","%F0%9F%98%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BB",21000000,100,21000000,1057247,0,0
"U+1F63C","😼","f0 9f 98 bc","CAT FACE WITH WRY SMILE","%F0%9F%98%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BC",1,1,0,5081615,0,1
"U+1F63D","😽","f0 9f 98 bd","KISSING CAT FACE WITH CLOSED EYES","%F0%9F%98%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BD",1,1,0,5080664,0,1
"U+1F63E","😾","f0 9f 98 be","POUTING CAT FACE","%F0%9F%98%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BE",1,1,0,5079414,0,1
"U+1F63F","😿","f0 9f 98 bf","CRYING CAT FACE","%F0%9F%98%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%98%BF",1,1,0,5079430,0,1
"U+1F640","🙀","f0 9f 99 80","WEARY CAT FACE","%F0%9F%99%80","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%80",1,1,0,5077947,0,1
"U+1F641","🙁","f0 9f 99 81","SLIGHTLY FROWNING FACE","%F0%9F%99%81","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%81",24,6,0,5893845,0,5
"U+1F642","🙂","f0 9f 99 82","SLIGHTLY SMILING FACE","%F0%9F%99%82","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%82",12345678901234567e3,987659876598765,12342715921604772e3,1758074,0,1
"U+1F643","🙃","f0 9f 99 83","UPSIDE-DOWN FACE","%F0%9F%99%83","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%83",69,1,0,424606,0,19
"U+1F644","🙄","f0 9f 99 84","FACE WITH ROLLING EYES","%F0%9F%99%84","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%84",1,1,0,3568577,0,1
"U+1F645","🙅","f0 9f 99 85","FACE WITH NO GOOD GESTURE","%F0%9F%99%85","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%85",21,4,0,7241995,0,5
"U+1F646","🙆","f0 9f 99 86","FACE WITH OK GESTURE","%F0%9F%99%86","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%86",50,1,50,1173173,0,0
"U+1F647","🙇","f0 9f 99 87","PERSON BOWING DEEPLY","%F0%9F%99%87","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%87",1,1,0,7041800,0,1
"U+1F648","🙈","f0 9f 99 88","SEE-NO-EVIL MONKEY","%F0%9F%99%88","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%88",333,1,0,445652,98000,63
"U+1F649","🙉","f0 9f 99 89","HEAR-NO-EVIL MONKEY","%F0%9F%99%89","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%89",333,1,0,445649,0,89
"U+1F64A","🙊","f0 9f 99 8a","SPEAK-NO-EVIL MONKEY","%F0%9F%99%8A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8A",333,1,0,445658,74000,52
"U+1F64B","🙋","f0 9f 99 8b","HAPPY PERSON RAISING ONE HAND","%F0%9F%99%8B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8B",100,15,0,7256841,0,7
"U+1F64C","🙌","f0 9f 99 8c","PERSON RAISING BOTH HANDS IN CELEBRATION","%F0%9F%99%8C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8C",12345678900987654e3,345678909876543,12342913469708642e3,1775522,0,3
"U+1F64D","🙍","f0 9f 99 8d","PERSON FROWNING","%F0%9F%99%8D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8D",NA,NA,NA,NA,NA,NA
"U+1F64E","🙎","f0 9f 99 8e","PERSON WITH POUTING FACE","%F0%9F%99%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8E",NA,NA,NA,NA,NA,NA
"U+1F64F","🙏","f0 9f 99 8f","PERSON WITH FOLDED HANDS","%F0%9F%99%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%8F",21e14,100000000,20999999e8,424614,0,1
"U+1F650","🙐","f0 9f 99 90","NORTH WEST POINTING LEAF","%F0%9F%99%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%90",1,1,0,17580404,0,1
"U+1F651","🙑","f0 9f 99 91","SOUTH WEST POINTING LEAF","%F0%9F%99%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%91",1,1,0,17580397,0,1
"U+1F652","🙒","f0 9f 99 92","NORTH EAST POINTING LEAF","%F0%9F%99%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%92",1,1,0,17580400,0,1
"U+1F653","🙓","f0 9f 99 93","SOUTH EAST POINTING LEAF","%F0%9F%99%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%93",1,1,0,17581020,0,1
"U+1F654","🙔","f0 9f 99 94","TURNED NORTH WEST POINTING LEAF","%F0%9F%99%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%94",1,1,0,17581202,0,1
"U+1F655","🙕","f0 9f 99 95","TURNED SOUTH WEST POINTING LEAF","%F0%9F%99%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%95",1,1,0,17581151,0,1
"U+1F656","🙖","f0 9f 99 96","TURNED NORTH EAST POINTING LEAF","%F0%9F%99%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%96",1,1,0,17581091,0,1
"U+1F657","🙗","f0 9f 99 97","TURNED SOUTH EAST POINTING LEAF","%F0%9F%99%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%97",1,1,0,17581075,0,1
"U+1F658","🙘","f0 9f 99 98","NORTH WEST POINTING VINE LEAF","%F0%9F%99%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%98",1,1,0,17581171,0,1
"U+1F659","🙙","f0 9f 99 99","SOUTH WEST POINTING VINE LEAF","%F0%9F%99%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%99",1,1,0,17703528,0,1
"U+1F65A","🙚","f0 9f 99 9a","NORTH EAST POINTING VINE LEAF","%F0%9F%99%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9A",1,1,0,17703534,0,1
"U+1F65B","🙛","f0 9f 99 9b","SOUTH EAST POINTING VINE LEAF","%F0%9F%99%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9B",1,1,0,17703532,0,1
"U+1F65C","🙜","f0 9f 99 9c","HEAVY NORTH WEST POINTING VINE LEAF","%F0%9F%99%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9C",1,1,0,17703533,0,1
"U+1F65D","🙝","f0 9f 99 9d","HEAVY SOUTH WEST POINTING VINE LEAF","%F0%9F%99%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9D",1,1,0,17703530,0,1
"U+1F65E","🙞","f0 9f 99 9e","HEAVY NORTH EAST POINTING VINE LEAF","%F0%9F%99%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9E",1,1,0,17703536,0,1
"U+1F65F","🙟","f0 9f 99 9f","HEAVY SOUTH EAST POINTING VINE LEAF","%F0%9F%99%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%9F",1,1,0,17703529,0,1
"U+1F660","🙠","f0 9f 99 a0","NORTH WEST POINTING BUD","%F0%9F%99%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A0",NA,NA,NA,NA,NA,NA
"U+1F661","🙡","f0 9f 99 a1","SOUTH WEST POINTING BUD","%F0%9F%99%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A1",NA,NA,NA,NA,NA,NA
"U+1F662","🙢","f0 9f 99 a2","NORTH EAST POINTING BUD","%F0%9F%99%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A2",NA,NA,NA,NA,NA,NA
"U+1F663","🙣","f0 9f 99 a3","SOUTH EAST POINTING BUD","%F0%9F%99%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A3",NA,NA,NA,NA,NA,NA
"U+1F664","🙤","f0 9f 99 a4","HEAVY NORTH WEST POINTING BUD","%F0%9F%99%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A4",NA,NA,NA,NA,NA,NA
"U+1F665","🙥","f0 9f 99 a5","HEAVY SOUTH WEST POINTING BUD","%F0%9F%99%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A5",NA,NA,NA,NA,NA,NA
"U+1F666","🙦","f0 9f 99 a6","HEAVY NORTH EAST POINTING BUD","%F0%9F%99%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A6",NA,NA,NA,NA,NA,NA
"U+1F667","🙧","f0 9f 99 a7","HEAVY SOUTH EAST POINTING BUD","%F0%9F%99%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A7",NA,NA,NA,NA,NA,NA
"U+1F668","🙨","f0 9f 99 a8","HOLLOW QUILT SQUARE ORNAMENT","%F0%9F%99%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A8",1,1,0,18900157,0,1
"U+1F669","🙩","f0 9f 99 a9","HOLLOW QUILT SQUARE ORNAMENT IN BLACK SQUARE","%F0%9F%99%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%A9",NA,NA,NA,NA,NA,NA
"U+1F66A","🙪","f0 9f 99 aa","SOLID QUILT SQUARE ORNAMENT","%F0%9F%99%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AA",NA,NA,NA,NA,NA,NA
"U+1F66B","🙫","f0 9f 99 ab","SOLID QUILT SQUARE ORNAMENT IN BLACK SQUARE","%F0%9F%99%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AB",NA,NA,NA,NA,NA,NA
"U+1F66C","🙬","f0 9f 99 ac","LEFTWARDS ROCKET","%F0%9F%99%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AC",1,1,0,18900161,0,1
"U+1F66D","🙭","f0 9f 99 ad","UPWARDS ROCKET","%F0%9F%99%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AD",1,1,0,8454387,0,1
"U+1F66E","🙮","f0 9f 99 ae","RIGHTWARDS ROCKET","%F0%9F%99%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AE",1,1,0,18900131,0,1
"U+1F66F","🙯","f0 9f 99 af","DOWNWARDS ROCKET","%F0%9F%99%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%AF",1,1,0,18900088,0,1
"U+1F670","🙰","f0 9f 99 b0","SCRIPT LIGATURE ET ORNAMENT","%F0%9F%99%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B0",10001,10001,0,7800161,0,1
"U+1F671","🙱","f0 9f 99 b1","HEAVY SCRIPT LIGATURE ET ORNAMENT","%F0%9F%99%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B1",21000000,21000000,0,7410924,0,1
"U+1F672","🙲","f0 9f 99 b2","LIGATURE OPEN ET ORNAMENT","%F0%9F%99%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B2",NA,NA,NA,NA,NA,NA
"U+1F673","🙳","f0 9f 99 b3","HEAVY LIGATURE OPEN ET ORNAMENT","%F0%9F%99%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B3",NA,NA,NA,NA,NA,NA
"U+1F674","🙴","f0 9f 99 b4","HEAVY AMPERSAND ORNAMENT","%F0%9F%99%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B4",21000000,21000000,0,7404804,0,1
"U+1F675","🙵","f0 9f 99 b5","SWASH AMPERSAND ORNAMENT","%F0%9F%99%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B5",NA,NA,NA,NA,NA,NA
"U+1F676","🙶","f0 9f 99 b6","SANS-SERIF HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT","%F0%9F%99%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B6",NA,NA,NA,NA,NA,NA
"U+1F677","🙷","f0 9f 99 b7","SANS-SERIF HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT","%F0%9F%99%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B7",NA,NA,NA,NA,NA,NA
"U+1F678","🙸","f0 9f 99 b8","SANS-SERIF HEAVY LOW DOUBLE COMMA QUOTATION MARK ORNAMENT","%F0%9F%99%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B8",NA,NA,NA,NA,NA,NA
"U+1F679","🙹","f0 9f 99 b9","HEAVY INTERROBANG ORNAMENT","%F0%9F%99%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%B9",NA,NA,NA,NA,NA,NA
"U+1F67A","🙺","f0 9f 99 ba","SANS-SERIF INTERROBANG ORNAMENT","%F0%9F%99%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BA",NA,NA,NA,NA,NA,NA
"U+1F67B","🙻","f0 9f 99 bb","HEAVY SANS-SERIF INTERROBANG ORNAMENT","%F0%9F%99%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BB",NA,NA,NA,NA,NA,NA
"U+1F67C","🙼","f0 9f 99 bc","VERY HEAVY SOLIDUS","%F0%9F%99%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BC",NA,NA,NA,NA,NA,NA
"U+1F67D","🙽","f0 9f 99 bd","VERY HEAVY REVERSE SOLIDUS","%F0%9F%99%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BD",NA,NA,NA,NA,NA,NA
"U+1F67E","🙾","f0 9f 99 be","CHECKER BOARD","%F0%9F%99%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BE",NA,NA,NA,NA,NA,NA
"U+1F67F","🙿","f0 9f 99 bf","REVERSE CHECKER BOARD","%F0%9F%99%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%99%BF",NA,NA,NA,NA,NA,NA
"U+1F680","🚀","f0 9f 9a 80","ROCKET","%F0%9F%9A%80","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%80",21,1,0,426798,0,10
"U+1F681","🚁","f0 9f 9a 81","HELICOPTER","%F0%9F%9A%81","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%81",777,1,759,996563,0,4
"U+1F682","🚂","f0 9f 9a 82","STEAM LOCOMOTIVE","%F0%9F%9A%82","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%82",10000,10,9900,1879849,0,1
"U+1F683","🚃","f0 9f 9a 83","RAILWAY CAR","%F0%9F%9A%83","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%83",100,1,99,8319672,0,1
"U+1F684","🚄","f0 9f 9a 84","HIGH-SPEED TRAIN","%F0%9F%9A%84","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%84",100,1,99,8319674,0,1
"U+1F685","🚅","f0 9f 9a 85","HIGH-SPEED TRAIN WITH BULLET NOSE","%F0%9F%9A%85","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%85",100,1,99,8319675,0,1
"U+1F686","🚆","f0 9f 9a 86","TRAIN","%F0%9F%9A%86","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%86",777,1,776,8320234,0,1
"U+1F687","🚇","f0 9f 9a 87","METRO","%F0%9F%9A%87","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%87",777,1,776,8320274,0,1
"U+1F688","🚈","f0 9f 9a 88","LIGHT RAIL","%F0%9F%9A%88","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%88",100,1,99,8319746,0,1
"U+1F689","🚉","f0 9f 9a 89","STATION","%F0%9F%9A%89","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%89",777,1,776,8320249,0,1
"U+1F68A","🚊","f0 9f 9a 8a","TRAM","%F0%9F%9A%8A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8A",777,1,776,8320263,0,1
"U+1F68B","🚋","f0 9f 9a 8b","TRAM CAR","%F0%9F%9A%8B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8B",100,1,99,8319673,0,1
"U+1F68C","🚌","f0 9f 9a 8c","BUS","%F0%9F%9A%8C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8C",33,33,0,6837381,0,2
"U+1F68D","🚍","f0 9f 9a 8d","ONCOMING BUS","%F0%9F%9A%8D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8D",24,4,0,7025869,0,2
"U+1F68E","🚎","f0 9f 9a 8e","TROLLEYBUS","%F0%9F%9A%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8E",100,1,98,8321769,0,1
"U+1F68F","🚏","f0 9f 9a 8f","BUS STOP","%F0%9F%9A%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%8F",21000000,10000,20990000,8321872,0,1
"U+1F690","🚐","f0 9f 9a 90","MINIBUS","%F0%9F%9A%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%90",777,1,776,8321770,0,1
"U+1F691","🚑","f0 9f 9a 91","AMBULANCE","%F0%9F%9A%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%91",105,1,105,5850326,0,0
"U+1F692","🚒","f0 9f 9a 92","FIRE ENGINE","%F0%9F%9A%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%92",105,1,105,5850410,0,0
"U+1F693","🚓","f0 9f 9a 93","POLICE CAR","%F0%9F%9A%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%93",5,1,0,7272268,0,3
"U+1F694","🚔","f0 9f 9a 94","ONCOMING POLICE CAR","%F0%9F%9A%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%94",105,1,100,5850379,0,1
"U+1F695","🚕","f0 9f 9a 95","TAXI","%F0%9F%9A%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%95",1000000,10000,1000000,4824692,0,0
"U+1F696","🚖","f0 9f 9a 96","ONCOMING TAXI","%F0%9F%9A%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%96",21,3,0,7267820,0,3
"U+1F697","🚗","f0 9f 9a 97","AUTOMOBILE","%F0%9F%9A%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%97",555,1,555,996895,0,0
"U+1F698","🚘","f0 9f 9a 98","ONCOMING AUTOMOBILE","%F0%9F%9A%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%98",21,1,0,7264650,0,12
"U+1F699","🚙","f0 9f 9a 99","RECREATIONAL VEHICLE","%F0%9F%9A%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%99",777,1,777,5849171,0,0
"U+1F69A","🚚","f0 9f 9a 9a","DELIVERY TRUCK","%F0%9F%9A%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9A",14000,1000,0,7336864,0,7
"U+1F69B","🚛","f0 9f 9a 9b","ARTICULATED LORRY","%F0%9F%9A%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9B",10,3,0,7063468,0,3
"U+1F69C","🚜","f0 9f 9a 9c","TRACTOR","%F0%9F%9A%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9C",300,1,300,860404,0,0
"U+1F69D","🚝","f0 9f 9a 9d","MONORAIL","%F0%9F%9A%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9D",100,1,99,8319676,0,1
"U+1F69E","🚞","f0 9f 9a 9e","MOUNTAIN RAILWAY","%F0%9F%9A%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9E",100,1,99,8319677,0,1
"U+1F69F","🚟","f0 9f 9a 9f","SUSPENSION RAILWAY","%F0%9F%9A%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%9F",21,6,0,7072526,0,4
"U+1F6A0","🚠","f0 9f 9a a0","MOUNTAIN CABLEWAY","%F0%9F%9A%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A0",2500,2500,0,7876273,0,1
"U+1F6A1","🚡","f0 9f 9a a1","AERIAL TRAMWAY","%F0%9F%9A%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A1",21000,21000,0,7873931,0,1
"U+1F6A2","🚢","f0 9f 9a a2","SHIP","%F0%9F%9A%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A2",5,1,0,7274088,0,3
"U+1F6A3","🚣","f0 9f 9a a3","ROWBOAT","%F0%9F%9A%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A3",55,1,55,1995979,0,0
"U+1F6A4","🚤","f0 9f 9a a4","SPEEDBOAT","%F0%9F%9A%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A4",5,1,0,5680124,0,3
"U+1F6A5","🚥","f0 9f 9a a5","HORIZONTAL TRAFFIC LIGHT","%F0%9F%9A%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A5",100,10,100,7546276,0,0
"U+1F6A6","🚦","f0 9f 9a a6","VERTICAL TRAFFIC LIGHT","%F0%9F%9A%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A6",500,125,0,7072255,0,4
"U+1F6A7","🚧","f0 9f 9a a7","CONSTRUCTION SIGN","%F0%9F%9A%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A7",21000000,1000,21000000,6789970,0,0
"U+1F6A8","🚨","f0 9f 9a a8","POLICE CARS REVOLVING LIGHT","%F0%9F%9A%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A8",1,1,0,3576447,0,1
"U+1F6A9","🚩","f0 9f 9a a9","TRIANGULAR FLAG ON POST","%F0%9F%9A%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%A9",999999999999,99999999,999600000003,2054701,0,2
"U+1F6AA","🚪","f0 9f 9a aa","DOOR","%F0%9F%9A%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AA",2100,10,2100,7882490,0,0
"U+1F6AB","🚫","f0 9f 9a ab","NO ENTRY SIGN","%F0%9F%9A%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AB",221,2,221,3738795,0,0
"U+1F6AC","🚬","f0 9f 9a ac","SMOKING SYMBOL","%F0%9F%9A%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AC",1000,2,1000,484664,0,0
"U+1F6AD","🚭","f0 9f 9a ad","NO SMOKING SYMBOL","%F0%9F%9A%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AD",221,2,221,3774954,0,0
"U+1F6AE","🚮","f0 9f 9a ae","PUT LITTER IN ITS PLACE SYMBOL","%F0%9F%9A%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AE",21000000,1000000,20000000,7277365,0,1
"U+1F6AF","🚯","f0 9f 9a af","DO NOT LITTER SYMBOL","%F0%9F%9A%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%AF",NA,NA,NA,NA,NA,NA
"U+1F6B0","🚰","f0 9f 9a b0","POTABLE WATER SYMBOL","%F0%9F%9A%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B0",100,10,0,6200296,0,6
"U+1F6B1","🚱","f0 9f 9a b1","NON-POTABLE WATER SYMBOL","%F0%9F%9A%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B1",100,1,99,8317050,0,1
"U+1F6B2","🚲","f0 9f 9a b2","BICYCLE","%F0%9F%9A%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B2",10000,1,9997,1848344,0,1
"U+1F6B3","🚳","f0 9f 9a b3","NO BICYCLES","%F0%9F%9A%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B3",NA,NA,NA,NA,NA,NA
"U+1F6B4","🚴","f0 9f 9a b4","BICYCLIST","%F0%9F%9A%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B4",1,1,0,3552199,0,1
"U+1F6B5","🚵","f0 9f 9a b5","MOUNTAIN BICYCLIST","%F0%9F%9A%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B5",1,1,0,3581848,0,1
"U+1F6B6","🚶","f0 9f 9a b6","PEDESTRIAN","%F0%9F%9A%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B6",11,1,0,7256639,0,4
"U+1F6B7","🚷","f0 9f 9a b7","NO PEDESTRIANS","%F0%9F%9A%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B7",NA,NA,NA,NA,NA,NA
"U+1F6B8","🚸","f0 9f 9a b8","CHILDREN CROSSING","%F0%9F%9A%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%9F%9A%B8",333,4,333,8045608,0,0
